player_id,short_name,primary_position,overall,age,value_eur,wage_eur,release_clause_eur,pace,shooting,passing,dribbling,defending,physic,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63
18115,Rúben Fernandes,CB,71,37,325000.0,5000.0,666000.0,54.0,51.0,57.0,56.0,73.0,75.0,0.05692272,-0.20448132,0.13885815,0.041127283,0.04780745,0.066650115,0.036723893,0.11227052,0.12803401,-0.031151587,0.010192631,-0.01230755,-0.011331751,-0.03318703,0.19566731,0.1999412,0.2190905,0.03534173,-0.25040355,0.1829745,0.01007209,-0.059151947,-0.29137015,-0.20247945,0.17007513,-0.23728791,-0.22046548,-0.032250293,0.032482695,0.092551984,-0.30487514,-0.049007755,0.046286315,-0.054828785,-0.040273327,-0.06857427,-0.038268402,0.07297,0.0705302,0.030809397,-0.19788994,-0.037929375,0.024901822,-0.05129752,0.1253514,0.06992182,0.0011690165,-0.03281351,0.09372382,-0.008209238,-0.20847893,0.113316685,0.19105165,0.15201826,0.15007618,0.08102983,-0.12557186,0.022305807,-0.041732386,-0.03399464,0.1838388,-0.027356524,0.021532988,0.06054328
20801,Cristiano Ronaldo,ST,86,38,23000000.0,66000.0,36800000.0,77.0,88.0,75.0,80.0,34.0,74.0,0.017448187,-0.09809055,0.19909203,-0.15259393,0.058659468,0.020761326,0.12565973,-0.100028165,0.08180665,-0.14452541,0.0040776907,-0.039039996,0.05032434,-0.109393746,0.0025702144,0.18683144,0.2048139,0.21739641,-0.09879233,0.017814381,-0.087212324,0.04585315,-0.00014820804,-0.20773146,0.34358582,0.029158257,0.0462698,-0.1487592,0.020920083,-0.1275522,-0.10673676,-0.1714164,0.15170954,-0.20466284,-0.08244249,-0.062740795,0.0018313096,-0.0013252118,0.12366181,-0.07413224,-0.25712726,-0.026670592,0.07339156,0.08922662,0.06559283,0.013107114,-0.24626666,0.09738124,0.0008564478,0.07910908,0.15451334,-0.037409946,-0.10007727,0.006383305,-0.12599383,-0.014005428,0.03239693,-0.06838484,0.07122331,0.08553382,-0.05617813,0.33517194,-0.11292786,0.10448444
23823,A. Johansson,CB,65,41,,850.0,,32.0,49.0,58.0,57.0,65.0,69.0,0.080569714,-0.009423847,0.1078493,0.036825415,0.042010896,0.12777337,-0.0424426,0.06588443,0.13242753,0.046463996,-0.04923139,0.02488469,-0.05158628,-0.06303631,0.16877154,0.13207771,0.1362281,-0.08131538,-0.27130148,0.29530606,-0.025257967,0.0779743,-0.25571364,-0.21649809,0.12011634,-0.20651248,-0.31378794,0.02888242,0.055621896,0.037969906,-0.2876835,0.022540774,0.046140265,-0.110907495,0.006147526,-0.06673605,-0.07591655,0.1895482,-0.0022181668,0.0064256154,-0.07819685,-0.019257747,-0.025528505,-0.12955774,0.22425637,0.044467993,0.025391078,0.028734146,0.12517516,-0.07804673,-0.16057843,0.12435403,0.1827141,0.031771395,0.23527467,0.04420552,-0.0380663,0.08336277,-0.096843556,-0.011037368,0.1330164,0.025148196,0.031074133,0.03921631
25798,R. Santa Cruz,ST,70,41,,500.0,,33.0,74.0,59.0,62.0,36.0,64.0,0.12836064,0.0001862551,0.21750791,-0.0991199,0.053772774,0.1015631,0.1256918,0.04990016,0.12515168,0.02627764,0.04446818,0.0173864,-0.110171646,-0.16342048,0.018588558,0.15868463,0.10233676,0.08858171,-0.29163513,0.22535506,0.08138655,0.09292563,-0.046487607,-0.36339256,0.22477064,-0.13086589,-0.26019973,0.07661505,-0.052383896,-0.1491028,-0.14669934,0.060654912,0.041031804,0.013272857,0.045003492,-0.26706186,-0.10512583,0.120218925,0.0843988,-0.12663046,-0.04658631,0.0534831,0.043703526,-0.037394717,0.24570625,-0.047937185,-0.05750729,-0.023967575,0.11642495,-0.017378839,0.06743115,0.15111342,0.040495306,-0.031651445,0.031229246,-0.07434849,0.10651162,0.05651799,-0.010354472,0.006319485,-0.033473566,0.22284578,0.0010634816,-0.047459647
120533,Pepe,CB,81,40,,12000.0,,75.0,51.0,60.0,61.0,81.0,87.0,-0.058264863,-0.29935208,0.16604722,-0.06850377,0.057362832,0.018137258,0.09652217,0.030570831,0.16409609,-0.1900484,0.006967276,-0.042063817,0.07924571,0.0032642668,0.18083856,0.16643876,0.30507594,0.12621774,-0.1902529,0.03735288,-0.015759362,-0.109189644,-0.23841372,-0.103948995,0.17000999,-0.15595053,0.0035259197,-0.10637333,0.04919748,0.17032698,-0.22712058,-0.08216984,0.06787508,-0.11105661,-0.084598854,-0.017493406,0.019643743,-0.027521035,0.12975939,0.0013049494,-0.34812117,-0.09626254,0.06806252,0.065068774,-0.0070432904,0.1027838,-0.054163218,-0.018626248,0.015839336,0.11240882,-0.09552288,0.045104988,0.17585422,0.21768785,0.062068183,0.06489297,-0.15405534,-0.00752795,0.015501717,-0.029697264,0.07339781,-0.015916731,-0.07840914,0.07645482
137786,V. Di Cesare,CB,70,40,,2000.0,,34.0,47.0,33.0,55.0,72.0,71.0,0.059273466,-0.017446417,0.12259028,-0.016220734,0.07807024,0.13211384,-0.06620905,0.009777334,0.20612021,-0.0048537897,0.03341232,0.011258755,0.03279375,-0.06515794,0.20760116,0.074038394,0.18834607,-0.111404,-0.31598625,0.2244621,-0.01293381,0.03996402,-0.26309267,-0.18833087,0.07148368,-0.19591908,-0.22179264,0.10147783,-0.001652481,0.07673256,-0.26680726,0.046935488,0.0060653733,-0.15505093,0.044329297,-0.02701091,-0.033662144,0.15639156,0.02125599,0.03136815,-0.15515961,-0.012847288,0.0036831,-0.12854715,0.23551983,0.04225261,0.12326993,-0.050494306,0.14245124,-0.04741153,-0.083138645,0.122514546,0.20636322,0.07193727,0.260121,0.04950558,-0.09642064,0.07462754,-0.074123755,-0.0063190516,0.10655967,0.023084048,0.04661284,0.044776775
138412,J. Milner,CM,77,37,3300000.0,52000.0,6300000.0,53.0,70.0,79.0,76.0,76.0,75.0,-0.059281666,-0.15036356,0.11801737,-0.1598264,0.10782953,0.056249145,0.23259334,0.05314757,0.24566823,-0.2033657,-0.07540335,-0.013931434,-0.01718702,-0.045704246,0.04541057,0.22295532,0.1775597,0.112798095,-0.083738625,0.25148496,0.042794365,0.16925359,-0.17190614,-0.05395666,0.23593907,-0.12424729,-0.12445357,-0.24830575,0.11412417,-0.013088515,-0.17345211,0.066554636,0.052688252,-0.11271425,-0.10531331,0.07383343,-0.0783659,0.023991575,0.018434618,0.005354668,-0.33775634,-0.12823953,-0.13240874,0.0011738598,0.02091188,0.18320669,-0.0692672,0.13783643,0.009010882,-0.02216309,-0.07293389,-0.067503326,0.08264595,-0.025600474,0.040501263,-0.048138898,0.15187788,-0.08657089,0.056415007,-0.00025773508,0.050318066,0.10692911,-0.082536764,-0.07845212
138830,D. Lewington,CB,65,39,130000.0,3000.0,228000.0,32.0,38.0,61.0,57.0,64.0,76.0,0.063137166,-0.039588124,0.0987903,-0.018646492,0.0761607,0.12738322,-0.048028976,0.068358265,0.16303639,0.02889965,-0.013997258,-0.0027026837,-0.030050287,-0.040512465,0.197033,0.11417971,0.14249994,-0.057808667,-0.27666408,0.24546106,-0.0001392823,0.090282634,-0.28023547,-0.20795032,0.10543971,-0.24237126,-0.27249536,0.06434274,0.04130153,0.0667856,-0.28946933,0.034079485,0.045498867,-0.12372456,0.013211669,-0.03050875,-0.056954462,0.17100511,0.00791721,0.0058188657,-0.11660873,-0.0329012,-0.023711402,-0.11657439,0.21238722,0.04222332,0.082473606,0.020762416,0.119183764,-0.076515295,-0.16172335,0.114589855,0.21332675,0.039368793,0.2578223,0.045728467,-0.06097783,0.07985662,-0.073690504,-0.012921357,0.12392537,0.0082100015,0.04837401,0.03347203
138949,A. Alcáraz,CB,71,40,,500.0,,31.0,43.0,52.0,59.0,70.0,68.0,0.056242455,-0.04562425,0.12030825,-0.01897409,0.074642256,0.14031737,-0.035831843,0.07009999,0.17488916,0.0028069413,-0.029938832,-0.0058048093,-0.057293765,-0.011950484,0.2103321,0.12488771,0.16013454,-0.04234288,-0.27417633,0.22728898,0.036304668,0.107667744,-0.2906133,-0.21757834,0.12021504,-0.26182663,-0.2524986,0.0484391,0.05211207,0.070907615,-0.29409257,0.033390705,0.056481905,-0.12176197,0.024567166,-0.02567275,-0.05999527,0.135015,0.0072263246,-0.008577454,-0.12505533,-0.06802597,-0.031806357,-0.080873765,0.20017558,0.0305963,0.081866995,0.021774856,0.09885271,-0.07680446,-0.17325151,0.0996579,0.21557553,0.051931288,0.2394141,0.04040463,-0.08667651,0.076030776,-0.055590376,0.012326944,0.09419023,-0.0066407667,0.050167114,0.036091942
138956,G. Chiellini,CB,80,38,3800000.0,8000.0,5700000.0,64.0,46.0,60.0,58.0,81.0,82.0,-0.04981552,-0.29182526,0.15975322,-0.07725978,0.070792615,0.04511642,0.086633824,0.06712602,0.17118047,-0.16850728,0.02228427,-0.06417632,0.04069729,0.034302574,0.212159,0.16752918,0.26577297,0.12672405,-0.18799289,0.033691283,0.044037733,-0.059783705,-0.2785783,-0.13013107,0.17025939,-0.21344441,-0.030757733,-0.0649277,0.04606331,0.17905144,-0.24671839,-0.06818255,0.06401276,-0.08103433,-0.054491647,-0.019797072,0.0057897284,-0.03584089,0.11004813,-0.004490713,-0.31134245,-0.11205086,0.040413424,0.0629733,0.021792699,0.08229148,-0.0041636787,-0.020190915,0.0048441608,0.06979763,-0.16034839,0.054615516,0.20933141,0.18950015,0.100753516,0.076826446,-0.16593237,0.0035992777,0.020845752,-0.018233014,0.08418359,-0.045678597,-0.028189255,0.05534502
139068,Nani,LW,73,36,1000000.0,11000.0,2000000.0,68.0,73.0,75.0,78.0,34.0,70.0,-0.009190993,-0.09363301,0.050127026,0.06762341,0.0068174703,-0.027642328,0.04489949,-0.12554362,0.027353175,-0.049732197,-0.12654026,-0.049453348,-0.023123639,0.055721816,-0.16367152,0.08615589,0.2574839,0.17351449,-0.06961696,0.24318346,-0.08271924,0.021637991,-0.2253562,-0.12707476,0.25931817,0.09838987,-0.134594,-0.12630314,0.13909587,-0.14044423,-0.060390297,-0.011102365,0.24760787,-0.15777835,-0.18052325,-0.06480089,0.0404147,0.18343528,0.014535406,0.043675147,-0.22203682,-0.111587845,0.06293366,0.08015813,0.25752637,0.07653538,-0.09053569,0.184842,0.10064582,0.00877684,0.08778817,-0.046598576,-0.09360316,0.0008460158,-0.06744432,-0.09439127,-0.037453897,-0.12905686,0.059469756,0.013277855,0.012378441,0.30033287,0.09628012,-0.08186973
142499,Aitor Sanz,CDM,71,38,375000.0,5000.0,600000.0,52.0,64.0,69.0,69.0,68.0,72.0,-0.003514355,-0.07687063,0.26658425,-0.08824288,0.035862785,0.04597908,0.16373497,0.03495048,0.063698344,-0.09945885,0.081023514,-0.071811244,-0.069826685,-0.07404193,-0.1080615,0.11321604,0.15799242,0.007512197,-0.2522544,0.29160962,-0.08563912,0.14001536,-0.19246982,-0.17709005,0.01715683,-0.15280177,-0.17541298,-0.028169474,0.13713214,0.056123752,-0.2679862,-0.008085694,0.1708752,0.054133326,-0.17547671,-0.008424312,-0.16631137,-0.15297264,0.24256173,0.09605326,-0.182278,-0.08994318,-0.08862581,0.106370345,0.25152558,0.09701182,-0.074754044,0.10704406,-0.10063131,0.023992186,-0.102939144,0.10705924,0.048565157,0.129438,0.07648387,0.050377812,0.038747158,0.07374697,-0.034790993,0.005337747,-0.0107977325,0.049373962,-0.035996854,0.024177916
142707,L. López,ST,71,40,,7000.0,,61.0,72.0,70.0,72.0,53.0,60.0,-0.036264304,-0.049114134,0.1934502,-0.16711923,-0.06013141,0.15553175,0.06897791,-0.00790587,0.10748314,-0.049803153,-0.039148167,0.08106674,-0.0699915,-0.06729595,0.11937602,0.23366754,0.17675912,0.19819427,-0.0545776,0.15431276,-0.025680928,0.15508842,-0.025277477,-0.21014081,0.3304348,-0.07059183,-0.09818804,-0.08726384,-0.0037718697,-0.11912036,-0.18331932,-0.058446664,0.054875012,-0.027723432,0.07107385,-0.2757055,-0.09445466,0.08347422,0.06543617,-0.125467,-0.16786337,0.08591952,-0.12813483,0.040398538,0.23962748,0.07527159,-0.14551847,0.011622842,-0.052000027,-0.12645559,-0.12477034,0.11393555,0.05950826,-0.07229487,0.017725775,0.046617657,0.10602388,0.11770606,0.021147551,-0.026688688,-0.06807492,0.30975634,0.03859404,-0.052974116
143121,J. Sosa,CM,72,38,750000.0,9000.0,1100000.0,52.0,65.0,77.0,74.0,64.0,63.0,-0.0020040066,-0.063667886,0.09894555,-0.07440458,0.050014902,0.08192666,0.2538972,0.12142764,0.24067022,-0.12568778,-0.040683404,-0.029078873,-0.06678175,-0.049409315,0.011928893,0.22664866,0.12198199,0.069449246,-0.058654424,0.3785426,0.050183795,0.17897111,-0.1288821,-0.10343266,0.20493257,-0.116610736,-0.2544307,-0.23199897,0.11387545,-0.107807174,-0.13672909,0.118289545,0.046716012,-0.03437067,-0.0756767,-0.025293833,-0.10342263,0.05061657,0.015639223,0.016287863,-0.26336175,-0.076714315,-0.17291881,-0.0013417291,0.06710539,0.1781325,-0.049348313,0.08159551,0.0833352,-0.06820839,-0.10830356,0.0006252858,0.042316716,-0.097324684,0.0583433,-0.04018942,0.19346532,-0.08328015,0.042309273,-0.0012481724,0.088390686,0.12717214,-0.04487878,-0.10998055
143809,M. Demir,ST,69,31,1200000.0,10000.0,2400000.0,70.0,70.0,66.0,67.0,37.0,67.0,0.048113078,-0.021063404,0.2157599,-0.04987128,-0.060065676,0.10439267,0.06870688,0.014487928,-0.0022919597,-0.0049678655,0.15528259,-0.030380195,-0.04897337,-0.020289399,0.06630503,0.26114115,0.19100882,0.21486518,-0.080918394,0.03098364,0.012437556,0.034549102,0.062240224,-0.24776158,0.37844422,-0.0008659101,-0.09285293,-0.023661386,-0.09677654,-0.23771985,-0.10834215,-0.080137186,0.04360259,0.0492476,0.04942999,-0.28250316,-0.06446004,0.02738078,0.11725414,-0.072491825,-0.15125273,0.13214982,-0.01777379,0.04182219,0.20976812,0.0068726433,-0.20347083,-0.04688536,-0.05000779,-0.113411985,-0.06551561,0.116961494,-0.031533238,-0.024453677,-0.122112334,0.10633647,0.024731606,0.037965823,0.050804835,-0.02355362,0.006082262,0.35125795,-0.016157744,-0.067354746
144429,O. Wendt,LB,67,37,230000.0,1000.0,288000.0,54.0,61.0,68.0,64.0,67.0,65.0,-0.1262023,-0.21586698,0.20689292,0.02490462,-0.04652433,0.043468993,0.08611022,0.015901357,0.078332596,-0.038347635,-0.115441166,0.16437349,-0.09871075,-0.06601646,-0.07006504,0.12920134,0.20168725,0.14730588,-0.18090045,0.27226418,0.013606829,0.096379794,-0.26326585,-0.15746574,0.073736094,-0.14951956,-0.13580559,0.044213384,0.029229872,-0.11906035,-0.20179205,0.20042068,0.062026042,0.021894116,-0.0575596,-0.24829684,-0.029272515,0.08823628,0.14520715,0.08490887,-0.028057203,-0.048438832,-0.12366607,0.11117699,0.23461168,-0.049868617,-0.0067314454,-0.02827153,0.080506496,0.03370596,-0.17704917,0.0338716,0.13987729,0.07565316,0.032318927,-0.0913376,0.06570097,0.17271705,0.17703426,0.06572149,0.0688834,0.06937634,0.14008117,-0.112198845
146111,Mikel Rico,CM,70,38,500000.0,4000.0,800000.0,38.0,68.0,66.0,66.0,71.0,72.0,0.0017674122,-0.07523609,0.08742536,-0.1032833,0.089816615,0.06673825,0.22867845,0.18615857,0.22907744,-0.08321836,0.011922532,-0.036876347,-0.069244035,-0.06559377,0.038113054,0.18103513,0.07301197,0.053713694,-0.141934,0.3687097,0.10466248,0.15364824,-0.19876054,-0.13354014,0.14255701,-0.17192219,-0.28313267,-0.1335743,0.09189786,-0.07356447,-0.1688233,0.19303729,0.0017301928,0.024482265,-0.04864904,-0.06007451,-0.11442541,0.037919845,0.014490919,0.0027242447,-0.23063233,-0.04904667,-0.16019648,-0.019859556,0.086014815,0.15862514,0.047305785,0.059751756,0.09860499,-0.07710396,-0.12163614,0.044174854,0.1256457,-0.063256435,0.11317822,-0.058297735,0.16566752,-0.060845196,0.042030957,-0.025878012,0.10443547,0.027592555,-0.032212626,-0.18044978
146439,Negredo,ST,75,37,1900000.0,22000.0,4000000.0,50.0,79.0,64.0,70.0,36.0,75.0,0.11560918,-0.056410335,0.24569665,-0.14858547,0.080596045,0.063192464,0.14506474,-0.008216789,0.106288135,-0.021610852,0.046739772,-0.035912655,-0.040692616,-0.16696595,0.038928695,0.21269533,0.14560017,0.19713372,-0.24417824,0.13090733,0.0370141,0.07065475,-0.070824064,-0.357107,0.33254805,-0.08659182,-0.13762777,-0.027719801,-0.033581316,-0.17337497,-0.1526454,-0.071304776,0.12507759,-0.07517767,-0.015552273,-0.20085977,-0.049914803,0.063098036,0.1335572,-0.1193398,-0.14808396,0.022048555,0.062496856,0.0071787043,0.16534711,-0.038864672,-0.16293013,0.0329464,0.06179353,0.04015462,0.10987915,0.07591007,-0.014857651,-0.0007640598,-0.045079693,-0.070338994,0.08663509,-0.023781588,0.022811817,0.044082165,-0.030573413,0.27541283,-0.053870205,0.028424729
146536,Jesús Navas,RB,80,37,4700000.0,22000.0,9900000.0,82.0,68.0,79.0,80.0,76.0,55.0,-0.094304144,-0.16251913,0.061920755,-0.18367615,0.014143956,0.055835053,0.16741294,-0.11371692,0.105851226,-0.056646217,-0.22328924,0.09094957,0.047830705,0.20984611,-0.01079646,0.06662184,0.107922584,0.12968229,0.08401427,0.025881734,0.0053725485,0.10826789,-0.16951461,0.08026868,0.25980785,0.07269166,0.015875302,-0.28450364,0.11579842,-0.008097076,-0.1145344,-0.114364095,0.2798736,-0.09209951,-0.0587577,-0.019111907,-0.03601543,0.0409658,0.08877593,-0.09669204,-0.21522182,-0.06404741,-0.13261417,0.1036138,0.11919183,0.18914966,-0.13480653,0.12933756,-0.13081606,-0.04664576,-0.17240803,-0.09855136,0.10111929,-0.05613307,-0.024167556,0.015344698,0.12182574,0.021029817,0.007604285,0.1076097,-0.12162163,0.29847363,0.0199913,0.0637732
146562,Santi Cazorla,CM,76,38,2400000.0,9000.0,3800000.0,61.0,74.0,79.0,80.0,66.0,59.0,-0.096119486,-0.09018373,0.0511045,-0.08537881,-0.02822478,0.12845749,0.1888294,0.00014693964,0.25072125,-0.1857943,-0.12095875,0.029435553,-0.035593066,0.003971406,0.01785356,0.23767842,0.13750327,0.06869785,0.111338206,0.2716022,-0.06645141,0.19179478,-0.062292133,-0.008724284,0.22781172,-0.028502999,-0.1273955,-0.33863607,0.14597777,-0.031943925,-0.10246856,0.051421504,0.063723646,-0.10047051,-0.05163391,0.023050204,-0.068718866,0.09873243,-0.0694869,0.0063456697,-0.27819088,-0.08404696,-0.17319757,0.015535885,0.07074734,0.23278382,-0.13305484,0.10658754,-0.01606171,-0.07300433,-0.14189428,-0.07083289,0.002656069,-0.12659904,0.032054383,0.054743826,0.16990954,-0.04925953,0.037063487,0.0007028123,0.03754413,0.21506101,-0.059424505,-0.02152197
146947,Vesga,CM,78,30,13500000.0,29000.0,28400000.0,47.0,78.0,74.0,67.0,77.0,81.0,0.07866714,-0.13633665,0.13587336,-0.14482032,0.2514625,-0.052027307,0.26791713,0.09418934,0.18602522,-0.109116375,-0.010131558,-0.11889838,-0.059231926,-0.018314606,0.021448823,0.2018549,0.07136125,0.13918816,-0.25270912,0.126235,0.17816901,0.09435869,-0.19144261,-0.15163311,0.21292488,-0.1543172,-0.123380095,-0.12131706,0.042618375,-0.09768049,-0.14529236,0.06017004,0.069946714,-0.03480343,-0.14837985,0.15277717,-0.042912602,-0.04806006,0.07977898,0.01621486,-0.28122014,-0.12968671,-0.026380459,-0.02419878,-0.07000863,0.08050463,-0.06592353,0.10135174,0.0773758,0.062290058,0.07031826,-0.11337406,0.06297334,0.008291581,-0.07285466,-0.13870852,0.11638877,-0.23546486,0.060091905,0.08140123,0.057733204,0.007843634,-0.13117857,-0.04649215
148696,E. Ruud,RWB,67,39,230000.0,1000.0,288000.0,53.0,64.0,70.0,65.0,63.0,70.0,0.10119309,-0.1332803,0.15742008,-0.09804206,-0.046676632,-0.03803995,0.10913924,0.054782502,0.13257442,-0.015434853,-0.1547346,0.023910763,0.050287142,-0.034018304,-0.13585918,0.10757792,0.30507544,0.07554961,-0.14593314,0.12701608,0.057223838,-0.07284152,-0.16586334,6.1188664e-05,0.124401934,-0.08111311,-0.17323156,-0.10876196,0.11006088,-0.075820446,-0.18736398,0.057156235,0.08644096,-0.029271578,-0.20135245,-0.1688985,-0.2395582,0.0947739,0.14130902,0.18580237,0.0046548294,-0.058868386,0.06401211,-0.12450845,0.08917929,-0.077684075,-0.023940254,0.051017206,0.0441679,0.0136788115,-0.16975091,0.092940554,0.24099724,-0.09556934,0.21090654,-0.19327682,0.040587757,-0.094463564,0.06522925,-0.027946329,0.19391246,0.12051351,-0.13171858,-0.19585238
150516,L. Podolski,CF,72,38,800000.0,6000.0,1100000.0,49.0,78.0,73.0,71.0,36.0,68.0,0.080103785,0.09920036,0.11777668,0.06838914,0.05859548,0.059019685,-0.021709586,-0.15124516,0.044922695,0.016954513,0.10697249,-0.07519363,0.16499099,-0.26744583,-0.017914876,0.20369203,0.26842946,0.07101636,-0.16103548,0.21434546,-0.009999429,0.08778227,-0.09375678,-0.3211451,0.23007023,-0.063247286,-0.15660414,-0.1192939,0.117372625,-0.019733982,-0.06807595,-0.09513936,0.12792483,-0.07526639,-0.20551486,0.021602025,-0.24541709,0.03830768,0.075084545,0.031314332,-0.09990753,0.04055677,-0.10997617,0.04347527,0.18350738,0.1290957,-0.19609462,0.12779997,0.09206728,0.14365943,0.1557956,0.0033822393,-0.045211,0.06693437,-0.059568994,-0.027076,0.060213216,-0.088888735,0.043997884,0.0009829337,0.05244365,0.1685156,0.051697742,0.08630926
150525,P. Guerrero,ST,73,39,1000000.0,750.0,2200000.0,53.0,75.0,68.0,70.0,37.0,64.0,0.07927054,-0.02503984,0.21520822,-0.12223713,0.013146499,0.11666547,0.118869394,-0.00020421698,0.09466196,-0.020174297,0.024443848,0.0042826594,-0.06273475,-0.14165923,0.073833875,0.22208129,0.17560919,0.1876136,-0.17310774,0.18193416,0.011980642,0.121438995,-0.030237349,-0.31698996,0.35067523,-0.08807385,-0.16163248,-0.04016533,-0.025008898,-0.17116705,-0.17182428,-0.077791125,0.10667095,-0.054260213,0.029632667,-0.24431296,-0.071664274,0.091402754,0.1044058,-0.119156435,-0.13729705,0.049447373,-0.0031563877,0.021198984,0.22474197,-0.004916879,-0.1517957,0.038784157,0.034713257,-0.047171533,0.020101769,0.12011621,-0.012094072,-0.027030688,-0.02028037,-0.026227554,0.09635227,0.038314976,0.007998049,0.014292755,-0.03855403,0.32048842,0.005610115,-0.000107490865
151508,S. Davis,CM,72,38,,,,33.0,63.0,74.0,74.0,71.0,62.0,-0.046778623,-0.04818271,0.07177858,-0.0902998,0.030925408,0.13577366,0.19292535,0.15823923,0.23851138,-0.090647675,-0.072483115,-0.012591788,-0.1052994,0.004560828,0.052025862,0.18684334,0.07418796,0.06290779,-0.045373395,0.34045964,0.11200293,0.22464532,-0.16664495,-0.106772356,0.16833504,-0.16887523,-0.26556855,-0.19256094,0.11709125,-0.066232175,-0.1576557,0.13862903,0.042227156,-0.0057839905,-0.008646834,-0.031852216,-0.12600785,0.05082451,-0.020942971,0.000854529,-0.20401534,-0.09457086,-0.21106829,0.0011956668,0.09049033,0.15226997,0.011799105,0.10014548,0.049008127,-0.11756344,-0.19094753,0.01185075,0.0868473,-0.13292812,0.123621345,-0.051542293,0.1832585,-0.014046956,0.04378491,0.0071400474,0.07170691,0.072403125,0.015937325,-0.15561141
152908,A. Young,LB,76,37,1700000.0,25000.0,3200000.0,65.0,66.0,77.0,75.0,76.0,71.0,-0.23338345,-0.27073273,0.20593794,-0.080077745,-0.051180437,0.037293267,0.072601795,-0.097267404,0.09077922,-0.19428127,-0.20704123,0.14779721,-0.016594168,-0.009169915,-0.04503015,0.14206766,0.25375056,0.20454377,-0.06578821,0.15468554,-0.06662276,0.12061523,-0.2284176,-0.06544988,0.16354926,-0.082641445,0.030562475,-0.15908358,0.078143686,-0.037650567,-0.1964897,0.08172212,0.13478377,-0.11746892,-0.10633596,-0.08587029,0.004531731,0.012796433,0.10332375,0.04251101,-0.18800047,-0.1279678,-0.12977687,0.17113025,0.14364436,0.017104033,-0.1326354,0.08178463,-0.040319707,0.08129901,-0.13832955,-0.10343879,0.12530288,0.1029204,-0.028421316,-0.06665046,0.040675584,0.11001054,0.16940586,0.073332325,0.0006410664,0.14503215,0.049153946,-0.039753288
152912,J. Sand,ST,70,42,,7000.0,,45.0,75.0,59.0,64.0,37.0,64.0,0.075702906,-0.009090901,0.193935,-0.09258621,0.0047425395,0.12763791,0.10308124,0.024194237,0.11416554,0.0026645483,0.051906094,0.03295922,-0.08562381,-0.15811417,0.07615239,0.18212335,0.15462391,0.10198446,-0.2093436,0.24119383,0.014535545,0.08071645,-0.02828382,-0.32020846,0.27115393,-0.10472535,-0.2226524,0.024916632,-0.034248397,-0.14033449,-0.15994784,0.01124248,0.057176635,-0.0050104917,0.06086648,-0.3078999,-0.08811622,0.13762704,0.08810053,-0.12922259,-0.07819058,0.08693902,0.0112359505,-0.00026814966,0.27943867,-0.0042459974,-0.094577745,-0.014906135,0.06310625,-0.04933239,-0.002558142,0.19117859,0.045728948,-0.027622921,0.03873602,-0.0050636786,0.092862815,0.09026171,-0.0066027613,-0.03669535,-0.035527404,0.2841165,0.01847606,-0.053386778
152996,P. Skjelbred,CM,67,36,325000.0,2000.0,406000.0,52.0,53.0,66.0,68.0,65.0,63.0,-0.038273685,-0.02265381,0.02860604,-0.02625677,-0.00089967524,0.09138248,0.22186886,0.20985627,0.19695573,-0.062789425,0.04447735,-0.0034519557,-0.05321437,-0.007923828,0.0064174626,0.1810353,0.07449673,0.017232215,-0.043334484,0.39953196,0.07526628,0.1615038,-0.1233158,-0.044357896,0.08938549,-0.112746134,-0.2901696,-0.1222616,0.066892125,-0.117490225,-0.1166885,0.21894589,-0.054538887,0.081937775,-0.0053830342,-0.12206708,-0.12637386,0.03629977,-0.03219742,0.050843313,-0.17810099,-0.025922488,-0.20714977,-0.034154728,0.11370792,0.18790755,0.070938736,0.0009897661,0.11301,-0.14966847,-0.20221934,0.066458575,0.11232855,-0.072457194,0.10100257,-0.027166082,0.18408097,-0.04761213,0.027509887,-0.06882366,0.1632959,0.045809172,-0.013501296,-0.20823161
